,state,regional_division,population,article_title,revision_id,article_quality
766,Arkansas,West South Central,3045637.0,"Clinton, Arkansas",107289,Stub
767,Arkansas,West South Central,3045637.0,"Coal Hill, Arkansas",107063,Start
768,Arkansas,West South Central,3045637.0,"Colt, Arkansas",107272,Start
769,Arkansas,West South Central,3045637.0,"Concord, Arkansas",106901,Stub
770,Arkansas,West South Central,3045637.0,"Conway, Arkansas",106968,Stub
771,Arkansas,West South Central,3045637.0,"Corinth, Arkansas",107324,Start
772,Arkansas,West South Central,3045637.0,"Corning, Arkansas",106889,Start
773,Arkansas,West South Central,3045637.0,"Cotter, Arkansas",106824,Stub
774,Arkansas,West South Central,3045637.0,"Cotton Plant, Arkansas",107319,Stub
775,Arkansas,West South Central,3045637.0,"Cove, Arkansas",107198,Stub
776,Arkansas,West South Central,3045637.0,"Coy, Arkansas",107112,Stub
777,Arkansas,West South Central,3045637.0,"Crawfordsville, Arkansas",106938,Stub
778,Arkansas,West South Central,3045637.0,"Crossett, Arkansas",106813,Start
779,Arkansas,West South Central,3045637.0,"Cushman, Arkansas",107030,Start
780,Arkansas,West South Central,3045637.0,"Daisy, Arkansas",107186,Stub
781,Arkansas,West South Central,3045637.0,"Damascus, Arkansas",106969,Start
782,Arkansas,West South Central,3045637.0,"Danville, Arkansas",107325,Start
783,Arkansas,West South Central,3045637.0,"Dardanelle, Arkansas",107326,Stub
784,Arkansas,West South Central,3045637.0,"Datto, Arkansas",106890,Start
785,Arkansas,West South Central,3045637.0,"De Queen, Arkansas",107210,Stub
786,Arkansas,West South Central,3045637.0,"DeValls Bluff, Arkansas",106808,Start
787,Arkansas,West South Central,3045637.0,"Decatur, Arkansas",107262,Start
788,Arkansas,West South Central,3045637.0,"Delaplaine, Arkansas",106836,Stub
789,Arkansas,West South Central,3045637.0,"Delight, Arkansas",107003,Stub
790,Arkansas,West South Central,3045637.0,"Dell, Arkansas",107187,Stub
791,Arkansas,West South Central,3045637.0,"Denning, Arkansas",107134,Stub
792,Arkansas,West South Central,3045637.0,"Dermott, Arkansas",106982,Start
793,Arkansas,West South Central,3045637.0,"Des Arc, Arkansas",106879,Stub
794,Arkansas,West South Central,3045637.0,"DeWitt, Arkansas",107211,Stub
795,Arkansas,West South Central,3045637.0,"Diamond City, Arkansas",106856,Start
796,Arkansas,West South Central,3045637.0,"Diaz, Arkansas",107047,Start
797,Arkansas,West South Central,3045637.0,"Dierks, Arkansas",107024,Start
798,Arkansas,West South Central,3045637.0,"Donaldson, Arkansas",107019,Stub
799,Arkansas,West South Central,3045637.0,"Dover, Arkansas",107205,Stub
800,Arkansas,West South Central,3045637.0,"Dumas, Arkansas",106958,B
801,Arkansas,West South Central,3045637.0,"Dyer, Arkansas",106931,Stub
802,Arkansas,West South Central,3045637.0,"Dyess, Arkansas",107135,Start
803,Arkansas,West South Central,3045637.0,"Earle, Arkansas",106939,Stub
804,Arkansas,West South Central,3045637.0,"East Camden, Arkansas",107169,B
805,Arkansas,West South Central,3045637.0,"Edmondson, Arkansas",106940,Stub
806,Arkansas,West South Central,3045637.0,"Egypt, Arkansas",106924,Start
807,Arkansas,West South Central,3045637.0,"El Dorado, Arkansas",107282,Stub
808,Arkansas,West South Central,3045637.0,"Elaine, Arkansas",107179,Stub
809,Arkansas,West South Central,3045637.0,"Elkins, Arkansas",107291,Stub
810,Arkansas,West South Central,3045637.0,"Elm Springs, Arkansas",106837,Stub
811,Arkansas,West South Central,3045637.0,"Emerson, Arkansas",106909,Start
812,Arkansas,West South Central,3045637.0,"Emmet, Arkansas",107009,Stub
813,Arkansas,West South Central,3045637.0,"England, Arkansas",2539441,B
814,Arkansas,West South Central,3045637.0,"Enola, Arkansas",106970,Stub
815,Arkansas,West South Central,3045637.0,"Etowah, Arkansas",107136,Start
816,Arkansas,West South Central,3045637.0,"Eudora, Arkansas",106880,Start
817,Arkansas,West South Central,3045637.0,"Eureka Springs, Arkansas",106876,Start
818,Arkansas,West South Central,3045637.0,"Evening Shade, Arkansas",107266,Start
819,Arkansas,West South Central,3045637.0,"Everton, Arkansas",106857,Start
820,Arkansas,West South Central,3045637.0,"Fairfield Bay, Arkansas",106902,Start
821,Arkansas,West South Central,3045637.0,"Fargo, Arkansas",107149,Stub
822,Arkansas,West South Central,3045637.0,"Farmington, Arkansas",107292,Stub
823,Arkansas,West South Central,3045637.0,"Fayetteville, Arkansas",107293,Start
824,Arkansas,West South Central,3045637.0,"Felsenthal, Arkansas",107283,Start
825,Arkansas,West South Central,3045637.0,"Fifty-Six, Arkansas",107279,Stub
826,Arkansas,West South Central,3045637.0,"Fisher, Arkansas",107190,B
827,Arkansas,West South Central,3045637.0,"Flippin, Arkansas",107123,Stub
828,Arkansas,West South Central,3045637.0,"Fordyce, Arkansas",106955,Start
829,Arkansas,West South Central,3045637.0,"Foreman, Arkansas",107095,Stub
830,Arkansas,West South Central,3045637.0,"Fort Smith, Arkansas",107254,Stub
831,Arkansas,West South Central,3045637.0,"Fouke, Arkansas",107127,B
832,Arkansas,West South Central,3045637.0,"Fountain Lake, Arkansas",106990,Start
833,Arkansas,West South Central,3045637.0,"Fourche, Arkansas",107175,Stub
834,Arkansas,West South Central,3045637.0,"Franklin, Arkansas",107038,Stub
835,Arkansas,West South Central,3045637.0,"Fredonia (Biscoe), Arkansas",107212,Stub
836,Arkansas,West South Central,3045637.0,"Friendship, Arkansas",107020,Start
837,Arkansas,West South Central,3045637.0,"Fulton, Arkansas",107010,Start
838,Arkansas,West South Central,3045637.0,"Garfield, Arkansas",106838,B
839,Arkansas,West South Central,3045637.0,"Garland, Arkansas",107128,Stub
840,Arkansas,West South Central,3045637.0,"Garner, Arkansas",107305,B
841,Arkansas,West South Central,3045637.0,"Gassville, Arkansas",106825,Stub
842,Arkansas,West South Central,3045637.0,"Gateway, Arkansas",106839,Stub
843,Arkansas,West South Central,3045637.0,"Gentry, Arkansas",106840,Stub
844,Arkansas,West South Central,3045637.0,"Georgetown, Arkansas",107306,Stub
845,Arkansas,West South Central,3045637.0,"Gillett, Arkansas",106809,Start
846,Arkansas,West South Central,3045637.0,"Gillham, Arkansas",107263,Stub
847,Arkansas,West South Central,3045637.0,"Gilmore, Arkansas",106941,Start
848,Arkansas,West South Central,3045637.0,"Glenwood, Arkansas",107188,Stub
849,Arkansas,West South Central,3045637.0,"Goshen, Arkansas",107294,Stub
850,Arkansas,West South Central,3045637.0,"Gosnell, Arkansas",107137,Start
851,Arkansas,West South Central,3045637.0,"Gould, Arkansas",107091,Start
852,Arkansas,West South Central,3045637.0,"Grady, Arkansas",107092,B
853,Arkansas,West South Central,3045637.0,"Grannis, Arkansas",107199,Start
854,Arkansas,West South Central,3045637.0,"Gravette, Arkansas",106841,Stub
855,Arkansas,West South Central,3045637.0,"Green Forest, Arkansas",106877,Stub
856,Arkansas,West South Central,3045637.0,"Greenbrier, Arkansas",106971,Stub
857,Arkansas,West South Central,3045637.0,"Greenland, Arkansas",107295,Stub
858,Arkansas,West South Central,3045637.0,"Greenway, Arkansas",106891,Start
859,Arkansas,West South Central,3045637.0,"Greenwood, Arkansas",107255,Stub
860,Arkansas,West South Central,3045637.0,"Griffithville, Arkansas",107307,Start
861,Arkansas,West South Central,3045637.0,"Grubbs, Arkansas",107048,Stub
862,Arkansas,West South Central,3045637.0,"Guion, Arkansas",107039,Start
863,Arkansas,West South Central,3045637.0,"Gum Springs, Arkansas",106885,Start
864,Arkansas,West South Central,3045637.0,"Gurdon, Arkansas",106886,Start
865,Arkansas,West South Central,3045637.0,"Guy, Arkansas",106972,B
866,Arkansas,West South Central,3045637.0,"Hackett, Arkansas",107256,Start
867,Arkansas,West South Central,3045637.0,"Hamburg, Arkansas",106815,Stub
868,Arkansas,West South Central,3045637.0,"Hampton, Arkansas",106868,Start
869,Arkansas,West South Central,3045637.0,"Hardy, Arkansas",107267,Start
870,Arkansas,West South Central,3045637.0,"Harrell, Arkansas",106869,Start
871,Arkansas,West South Central,3045637.0,"Harrisburg, Arkansas",107191,Stub
872,Arkansas,West South Central,3045637.0,"Harrison, Arkansas",106858,Stub
873,Arkansas,West South Central,3045637.0,"Hartford, Arkansas",107257,Start
874,Arkansas,West South Central,3045637.0,"Hartman, Arkansas",107064,Stub
875,Arkansas,West South Central,3045637.0,"Haskell, Arkansas",107240,B
876,Arkansas,West South Central,3045637.0,"Hatfield, Arkansas",107200,Stub
877,Arkansas,West South Central,3045637.0,"Havana, Arkansas",107327,Stub
878,Arkansas,West South Central,3045637.0,"Haynes, Arkansas",107086,Stub
879,Arkansas,West South Central,3045637.0,"Hazen, Arkansas",107213,Stub
880,Arkansas,West South Central,3045637.0,"Heber Springs, Arkansas",106904,Start
881,Arkansas,West South Central,3045637.0,"Hector, Arkansas",107206,Start
882,Arkansas,West South Central,3045637.0,"Helena-West Helena, Arkansas",53634993,B
883,Arkansas,West South Central,3045637.0,"Hermitage, Arkansas",106866,Stub
884,Arkansas,West South Central,3045637.0,"Hickory Ridge, Arkansas",106950,Stub
885,Arkansas,West South Central,3045637.0,"Higden, Arkansas",106905,B
886,Arkansas,West South Central,3045637.0,"Higginson, Arkansas",107308,Stub
887,Arkansas,West South Central,3045637.0,"Highfill, Arkansas",106843,Start
888,Arkansas,West South Central,3045637.0,"Highland, Arkansas",107268,Start
889,Arkansas,West South Central,3045637.0,"Hindsville, Arkansas",107119,Start
890,Arkansas,West South Central,3045637.0,"Holland, Arkansas",106973,Start
891,Arkansas,West South Central,3045637.0,"Holly Grove, Arkansas",107150,Start
892,Arkansas,West South Central,3045637.0,"Hope, Arkansas",70532,Stub
893,Arkansas,West South Central,3045637.0,"Horseshoe Bend, Arkansas",106986,Start
894,Arkansas,West South Central,3045637.0,"Horseshoe Lake, Arkansas",106942,Stub
895,Arkansas,West South Central,3045637.0,"Hot Springs, Arkansas",106991,Start
896,Arkansas,West South Central,3045637.0,"Houston, Arkansas",107176,Stub
897,Arkansas,West South Central,3045637.0,"Hoxie, Arkansas",107074,B
898,Arkansas,West South Central,3045637.0,"Hughes, Arkansas",107274,Start
899,Arkansas,West South Central,3045637.0,"Humnoke, Arkansas",107114,Stub
900,Arkansas,West South Central,3045637.0,"Humphrey, Arkansas",106810,Stub
901,Arkansas,West South Central,3045637.0,"Hunter, Arkansas",107320,Stub
902,Arkansas,West South Central,3045637.0,"Huntington, Arkansas",107258,Start
903,Arkansas,West South Central,3045637.0,"Huntsville, Arkansas",107120,B
904,Arkansas,West South Central,3045637.0,"Huttig, Arkansas",107284,Stub
905,Arkansas,West South Central,3045637.0,"Imboden, Arkansas",107075,Stub
906,Arkansas,West South Central,3045637.0,"Jacksonport, Arkansas",107049,Stub
907,Arkansas,West South Central,3045637.0,"Jacksonville, Arkansas",107221,Start
908,Arkansas,West South Central,3045637.0,"Jennette, Arkansas",106943,Start
909,Arkansas,West South Central,3045637.0,"Jericho, Arkansas",106944,Stub
910,Arkansas,West South Central,3045637.0,"Johnson, Arkansas",107296,Start
911,Arkansas,West South Central,3045637.0,"Joiner, Arkansas",107138,Stub
912,Arkansas,West South Central,3045637.0,"Jonesboro, Arkansas",106925,Start
913,Arkansas,West South Central,3045637.0,"Judsonia, Arkansas",107309,Stub
914,Arkansas,West South Central,3045637.0,"Junction City, Arkansas",107285,Stub
915,Arkansas,West South Central,3045637.0,"Keiser, Arkansas",107139,Stub
916,Arkansas,West South Central,3045637.0,"Kensett, Arkansas",107310,Stub
917,Arkansas,West South Central,3045637.0,"Keo, Arkansas",107115,Stub
918,Arkansas,West South Central,3045637.0,"Kibler, Arkansas",106932,Stub
919,Arkansas,West South Central,3045637.0,"Kingsland, Arkansas",106907,Stub
920,Arkansas,West South Central,3045637.0,"Knobel, Arkansas",106892,Stub
921,Arkansas,West South Central,3045637.0,"Knoxville, Arkansas",107065,B
922,Arkansas,West South Central,3045637.0,"Lafe, Arkansas",107087,Stub
923,Arkansas,West South Central,3045637.0,"LaGrange, Arkansas",107004,Stub
924,Arkansas,West South Central,3045637.0,"Lake City, Arkansas",106926,Stub
925,Arkansas,West South Central,3045637.0,"Lake View, Arkansas",107181,Stub
926,Arkansas,West South Central,3045637.0,"Lake Village, Arkansas",106881,Start
927,Arkansas,West South Central,3045637.0,"Lakeview, Arkansas",106826,Stub
928,Arkansas,West South Central,3045637.0,"Lamar, Arkansas",107066,Start
929,Arkansas,West South Central,3045637.0,"Lavaca, Arkansas",107259,Stub
930,Arkansas,West South Central,3045637.0,"Leachville, Arkansas",107140,B
931,Arkansas,West South Central,3045637.0,"Lead Hill, Arkansas",106859,B
932,Arkansas,West South Central,3045637.0,"Leola, Arkansas",106998,B
933,Arkansas,West South Central,3045637.0,"Lepanto, Arkansas",107192,Start
934,Arkansas,West South Central,3045637.0,"Leslie, Arkansas",107247,B
935,Arkansas,West South Central,3045637.0,"Letona, Arkansas",107311,Stub
936,Arkansas,West South Central,3045637.0,"Lewisville, Arkansas",107069,Start
937,Arkansas,West South Central,3045637.0,"Lexa, Arkansas",107182,Stub
938,Arkansas,West South Central,3045637.0,"Lincoln, Arkansas",107297,Start
939,Arkansas,West South Central,3045637.0,"Little Flock, Arkansas",106844,Start
940,Arkansas,West South Central,3045637.0,"Lockesburg, Arkansas",107265,Start
941,Arkansas,West South Central,3045637.0,"London, Arkansas",107207,Stub
942,Arkansas,West South Central,3045637.0,"Lonoke, Arkansas",107116,B
943,Arkansas,West South Central,3045637.0,"Lonsdale, Arkansas",106994,B
944,Arkansas,West South Central,3045637.0,"Louann, Arkansas",107170,Stub
945,Arkansas,West South Central,3045637.0,"Luxora, Arkansas",107141,Start
946,Arkansas,West South Central,3045637.0,"Lynn, Arkansas",107076,Start
947,Arkansas,West South Central,3045637.0,"Madison, Arkansas",107275,Stub
948,Arkansas,West South Central,3045637.0,"Magazine, Arkansas",107102,Stub
949,Arkansas,West South Central,3045637.0,"Magness, Arkansas",107031,Stub
950,Arkansas,West South Central,3045637.0,"Magnolia, Arkansas",106910,Start
951,Arkansas,West South Central,3045637.0,"Malvern, Arkansas",107021,Stub
952,Arkansas,West South Central,3045637.0,"Mammoth Spring, Arkansas",106987,Start
953,Arkansas,West South Central,3045637.0,"Manila, Arkansas",107142,Stub
954,Arkansas,West South Central,3045637.0,"Mansfield, Arkansas",107244,Start
955,Arkansas,West South Central,3045637.0,"Marianna, Arkansas",107088,Start
956,Arkansas,West South Central,3045637.0,"Marie, Arkansas",107143,Start
957,Arkansas,West South Central,3045637.0,"Marion, Arkansas",106945,Start
958,Arkansas,West South Central,3045637.0,"Marked Tree, Arkansas",107193,Start
959,Arkansas,West South Central,3045637.0,"Marmaduke, Arkansas",107005,Stub
960,Arkansas,West South Central,3045637.0,"Marshall, Arkansas",107248,Stub
