state,regional_division,population,article_title,revision_id,article_quality
North_Dakota,West North Central,779261.0,"Ardoch, North Dakota",128535,Stub
North_Dakota,West North Central,779261.0,"Berlin, North Dakota",128434,Start
North_Dakota,West North Central,779261.0,"Brocket, North Dakota",128674,Start
North_Dakota,West North Central,779261.0,"Clifford, North Dakota",128415,Stub
North_Dakota,West North Central,779261.0,"Egeland, North Dakota",128504,Start
North_Dakota,West North Central,779261.0,"Fortuna, North Dakota",128660,Start
North_Dakota,West North Central,779261.0,"Alsen, North Dakota",128857,Stub
North_Dakota,West North Central,779261.0,"Monango, North Dakota",128763,Start
North_Dakota,West North Central,779261.0,"Nekoma, North Dakota",128821,Start
North_Dakota,West North Central,779261.0,"Springbrook, North Dakota",128829,Stub
North_Dakota,West North Central,779261.0,"Hampden, North Dakota",128799,Start
North_Dakota,West North Central,779261.0,"Brinsmade, North Dakota",128813,B
North_Dakota,West North Central,779261.0,"Fairdale, North Dakota",128683,Stub
North_Dakota,West North Central,779261.0,"Luverne, North Dakota",128831,Stub
North_Dakota,West North Central,779261.0,"Leith, North Dakota",128527,Stub
North_Dakota,West North Central,779261.0,"Kramer, North Dakota",128585,Start
North_Dakota,West North Central,779261.0,"Leal, North Dakota",128461,Start
North_Dakota,West North Central,779261.0,"Gardena, North Dakota",128679,B
North_Dakota,West North Central,779261.0,"Antler, North Dakota",128814,Stub
North_Dakota,West North Central,779261.0,"Cathay, North Dakota",128416,Stub
North_Dakota,West North Central,779261.0,"Knox, North Dakota",128450,Stub
North_Dakota,West North Central,779261.0,"Mylo, North Dakota",128451,Stub
North_Dakota,West North Central,779261.0,"Sibley, North Dakota",128680,Stub
North_Dakota,West North Central,779261.0,"Venturia, North Dakota",128423,Stub
North_Dakota,West North Central,779261.0,"Ambrose, North Dakota",128561,Stub
North_Dakota,West North Central,779261.0,"Braddock, North Dakota",128519,B
North_Dakota,West North Central,779261.0,"Ludden, North Dakota",128795,Stub
North_Dakota,West North Central,779261.0,"Lawton, North Dakota",128520,Start
North_Dakota,West North Central,779261.0,"Balfour, North Dakota",128758,Stub
North_Dakota,West North Central,779261.0,"Bucyrus, North Dakota",128512,Stub
North_Dakota,West North Central,779261.0,"Haynes, North Dakota",128572,Stub
North_Dakota,West North Central,779261.0,"Sarles, North Dakota",150861,Stub
North_Dakota,West North Central,779261.0,"York, North Dakota",128431,B
North_Dakota,West North Central,779261.0,"Conway, North Dakota",128867,Start
North_Dakota,West North Central,779261.0,"Calvin, North Dakota",128692,Start
North_Dakota,West North Central,779261.0,"Ayr, North Dakota",128603,B
North_Dakota,West North Central,779261.0,"Hamberg, North Dakota",129842,Start
North_Dakota,West North Central,779261.0,"Pillsbury, North Dakota",150924,Stub
North_Dakota,West North Central,779261.0,"Churchs Ferry, North Dakota",129539,Start
North_Dakota,West North Central,779261.0,"Overly, North Dakota",128887,B
North_Dakota,West North Central,779261.0,"Grano, North Dakota",128898,Stub
North_Dakota,West North Central,779261.0,"Loma, North Dakota",70107,Start
North_Dakota,West North Central,779261.0,"Wales, North Dakota",129732,Stub
North_Dakota,West North Central,779261.0,"Loraine, North Dakota",129543,Start
North_Dakota,West North Central,779261.0,"Hannah, North Dakota",129544,Stub
North_Dakota,West North Central,779261.0,"Kief, North Dakota",129843,Stub
North_Dakota,West North Central,779261.0,"Calio, North Dakota",129069,B
North_Dakota,West North Central,779261.0,"Perth, North Dakota",129070,B
North_Dakota,West North Central,779261.0,"Ruso, North Dakota",129301,Stub
Ohio,East North Central,11756058.0,"Akron, Ohio",129071,Stub
Ohio,East North Central,11756058.0,"Alliance, Ohio",129072,Stub
Ohio,East North Central,11756058.0,"Amherst, Ohio",129302,Start
Ohio,East North Central,11756058.0,"Ashland, Ohio",129528,Stub
Ohio,East North Central,11756058.0,"Ashtabula, Ohio",150898,Stub
Ohio,East North Central,11756058.0,"Athens, Ohio",129938,Start
Ohio,East North Central,11756058.0,"Aurora, Ohio",129074,Stub
Ohio,East North Central,11756058.0,"Avon, Ohio",129254,Start
Ohio,East North Central,11756058.0,"Avon Lake, Ohio",129329,B
Ohio,East North Central,11756058.0,"Barberton, Ohio",129971,Stub
Ohio,East North Central,11756058.0,"Bay Village, Ohio",129076,Stub
Ohio,East North Central,11756058.0,"Beachwood, Ohio",129077,Stub
Ohio,East North Central,11756058.0,"Beavercreek, Ohio",129078,Stub
Ohio,East North Central,11756058.0,"Bedford, Ohio",129079,Stub
Ohio,East North Central,11756058.0,"Bedford Heights, Ohio",129639,Stub
Ohio,East North Central,11756058.0,"Bellbrook, Ohio",129593,Start
Ohio,East North Central,11756058.0,"Bellefontaine, Ohio",129961,Stub
Ohio,East North Central,11756058.0,"Bellevue, Ohio",129061,Stub
Ohio,East North Central,11756058.0,"Belpre, Ohio",128503,Start
Ohio,East North Central,11756058.0,"Bexley, Ohio",129575,Start
Ohio,East North Central,11756058.0,"Blue Ash, Ohio",129825,Start
Ohio,East North Central,11756058.0,"Bowling Green, Ohio",150902,B
Ohio,East North Central,11756058.0,"Brecksville, Ohio",129576,Start
Ohio,East North Central,11756058.0,"Broadview Heights, Ohio",129826,Stub
Ohio,East North Central,11756058.0,"Brooklyn, Ohio",128675,Stub
Ohio,East North Central,11756058.0,"Brook Park, Ohio",128688,Start
Ohio,East North Central,11756058.0,"Brookville, Ohio",128859,Start
Ohio,East North Central,11756058.0,"Brunswick, Ohio",128505,Start
Ohio,East North Central,11756058.0,"Bryan, Ohio",128597,Stub
Ohio,East North Central,11756058.0,"Bucyrus, Ohio",128509,Start
Ohio,East North Central,11756058.0,"Cambridge, Ohio",128689,Stub
Ohio,East North Central,11756058.0,"Campbell, Ohio",23725399,B
Ohio,East North Central,11756058.0,"Canal Fulton, Ohio",128816,B
Ohio,East North Central,11756058.0,"Canal Winchester, Ohio",128428,Start
Ohio,East North Central,11756058.0,"Canfield, Ohio",128621,Start
Ohio,East North Central,11756058.0,"Canton, Ohio",128514,Start
Ohio,East North Central,11756058.0,"Carlisle, Ohio",150932,Stub
Ohio,East North Central,11756058.0,"Celina, Ohio",129608,Stub
Ohio,East North Central,11756058.0,"Centerville, Ohio",129640,Stub
Ohio,East North Central,11756058.0,"Chardon, Ohio",129297,Start
Ohio,East North Central,11756058.0,"Cheviot, Ohio",129334,Stub
Ohio,East North Central,11756058.0,"Chillicothe, Ohio",129782,Stub
Ohio,East North Central,11756058.0,"Cincinnati, Ohio",31371782,Stub
Ohio,East North Central,11756058.0,"Circleville, Ohio",129721,Stub
Ohio,East North Central,11756058.0,"Clayton, Ohio",129641,Stub
Ohio,East North Central,11756058.0,"Cleveland, Ohio",28169635,B
Ohio,East North Central,11756058.0,"Cleveland Heights, Ohio",129082,Start
Ohio,East North Central,11756058.0,"Clyde, Ohio",129790,Stub
Ohio,East North Central,11756058.0,"Columbiana, Ohio",150887,Start
Ohio,East North Central,11756058.0,"Columbus, Ohio",5950,Stub
Ohio,East North Central,11756058.0,"Conneaut, Ohio",128899,Start
Ohio,East North Central,11756058.0,"Cortland, Ohio",129868,Start
Ohio,East North Central,11756058.0,"Coshocton, Ohio",129056,Start
Ohio,East North Central,11756058.0,"Cuyahoga Falls, Ohio",129846,Stub
Ohio,East North Central,11756058.0,"Dayton, Ohio",8253,Start
Ohio,East North Central,11756058.0,"Defiance, Ohio",129151,Start
Ohio,East North Central,11756058.0,"Delaware, Ohio",129158,Stub
Ohio,East North Central,11756058.0,"Delphos, Ohio",150866,Stub
Ohio,East North Central,11756058.0,"Dublin, Ohio",150896,Start
Ohio,East North Central,11756058.0,"East Cleveland, Ohio",129084,Start
Ohio,East North Central,11756058.0,"East Liverpool, Ohio",129042,Start
Ohio,East North Central,11756058.0,"Eastlake, Ohio",129483,Stub
Ohio,East North Central,11756058.0,"Eaton, Ohio",129744,Start
Ohio,East North Central,11756058.0,"Elyria, Ohio",129546,Start
Ohio,East North Central,11756058.0,"Englewood, Ohio",129643,Stub
Ohio,East North Central,11756058.0,"Euclid, Ohio",129085,Start
Ohio,East North Central,11756058.0,"Fairborn, Ohio",129305,Stub
Ohio,East North Central,11756058.0,"Fairfield, Ohio",60872,B
Ohio,East North Central,11756058.0,"Fairlawn, Ohio",129847,Stub
Ohio,East North Central,11756058.0,"Fairview Park, Ohio",129086,Start
Ohio,East North Central,11756058.0,"Findlay, Ohio",129392,B
Ohio,East North Central,11756058.0,"Forest Park, Ohio",129345,Stub
Ohio,East North Central,11756058.0,"Fostoria, Ohio",150913,Stub
Ohio,East North Central,11756058.0,"Franklin, Ohio",129927,Start
Ohio,East North Central,11756058.0,"Fremont, Ohio",129791,Stub
Ohio,East North Central,11756058.0,"Gahanna, Ohio",129257,Start
Ohio,East North Central,11756058.0,"Galion, Ohio",129065,B
Ohio,East North Central,11756058.0,"Garfield Heights, Ohio",129087,B
Ohio,East North Central,11756058.0,"Geneva, Ohio",128901,Stub
Ohio,East North Central,11756058.0,"Germantown, Ohio",129647,Stub
Ohio,East North Central,11756058.0,"Girard, Ohio",129869,Start
Ohio,East North Central,11756058.0,"Grandview Heights, Ohio",129258,Stub
Ohio,East North Central,11756058.0,"Green, Ohio",129848,Start
Ohio,East North Central,11756058.0,"Greenville, Ohio",129136,Stub
Ohio,East North Central,11756058.0,"Grove City, Ohio",129259,Stub
Ohio,East North Central,11756058.0,"Groveport, Ohio",129260,Start
Ohio,East North Central,11756058.0,"Hamilton, Ohio",128961,Start
Ohio,East North Central,11756058.0,"Harrison, Ohio",129353,Start
Ohio,East North Central,11756058.0,"Heath, Ohio",129519,Stub
Ohio,East North Central,11756058.0,"Highland Heights, Ohio",129094,Start
Ohio,East North Central,11756058.0,"Hilliard, Ohio",129261,Stub
Ohio,East North Central,11756058.0,"Hillsboro, Ohio",129432,B
Ohio,East North Central,11756058.0,"Huber Heights, Ohio",150930,Start
Ohio,East North Central,11756058.0,"Hudson, Ohio",129849,Stub
Ohio,East North Central,11756058.0,"Huron, Ohio",129169,B
Ohio,East North Central,11756058.0,"Independence, Ohio",129096,Start
Ohio,East North Central,11756058.0,"Ironton, Ohio",129509,Stub
Ohio,East North Central,11756058.0,"Jackson, Ohio",129454,Stub
Ohio,East North Central,11756058.0,"Johnstown, Ohio",129521,Start
Ohio,East North Central,11756058.0,"Kent, Ohio",24577701,Start
Ohio,East North Central,11756058.0,"Kenton, Ohio",129405,Start
Ohio,East North Central,11756058.0,"Kettering, Ohio",150910,Start
Ohio,East North Central,11756058.0,"Kirtland, Ohio",129486,B
Ohio,East North Central,11756058.0,"Lakewood, Ohio",129097,Start
Ohio,East North Central,11756058.0,"Lebanon, Ohio",129931,Start
Ohio,East North Central,11756058.0,"Lima, Ohio",128885,B
Ohio,East North Central,11756058.0,"Logan, Ohio",129437,Start
Ohio,East North Central,11756058.0,"London, Ohio",40491,Start
Ohio,East North Central,11756058.0,"Lorain, Ohio",129550,Start
Ohio,East North Central,11756058.0,"Louisville, Ohio",129833,Stub
Ohio,East North Central,11756058.0,"Loveland, Ohio",150882,Start
Ohio,East North Central,11756058.0,"Lyndhurst, Ohio",129100,B
Ohio,East North Central,11756058.0,"Macedonia, Ohio",129851,Stub
Ohio,East North Central,11756058.0,"Mansfield, Ohio",129774,Stub
Ohio,East North Central,11756058.0,"Maple Heights, Ohio",129101,Start
Ohio,East North Central,11756058.0,"Marietta, Ohio",129944,Stub
Ohio,East North Central,11756058.0,"Marion, Ohio",129588,Start
Ohio,East North Central,11756058.0,"Martins Ferry, Ohio",128943,Start
Ohio,East North Central,11756058.0,"Mason, Ohio",129933,Start
Ohio,East North Central,11756058.0,"Massillon, Ohio",129834,Stub
Ohio,East North Central,11756058.0,"Maumee, Ohio",129561,Start
Ohio,East North Central,11756058.0,"Mayfield Heights, Ohio",129103,Stub
Ohio,East North Central,11756058.0,"Medina, Ohio",129597,Stub
Ohio,East North Central,11756058.0,"Mentor, Ohio",129490,Stub
Ohio,East North Central,11756058.0,"Mentor-on-the-Lake, Ohio",129491,Stub
Ohio,East North Central,11756058.0,"Middleburg Heights, Ohio",129104,Stub
Ohio,East North Central,11756058.0,"Middletown, Ohio",150875,Start
Ohio,East North Central,11756058.0,"Milford, Ohio",150884,Start
Ohio,East North Central,11756058.0,"Monroe, Butler and Warren County, Ohio",62801517,FA
Ohio,East North Central,11756058.0,"Montgomery, Ohio",129363,Start
Ohio,East North Central,11756058.0,"Moraine, Ohio",129649,Stub
Ohio,East North Central,11756058.0,"Mount Healthy, Ohio",129364,Start
Ohio,East North Central,11756058.0,"Mount Vernon, Ohio",129482,Stub
Ohio,East North Central,11756058.0,"Munroe Falls, Ohio",129853,Stub
Ohio,East North Central,11756058.0,"Napoleon, Ohio",129428,Stub
Ohio,East North Central,11756058.0,"Nelsonville, Ohio",128917,Start
Ohio,East North Central,11756058.0,"New Albany, Ohio",129269,Start
Ohio,East North Central,11756058.0,"New Carlisle, Ohio",129001,Stub
Ohio,East North Central,11756058.0,"New Franklin, Ohio",129854,Start
Ohio,East North Central,11756058.0,"New Philadelphia, Ohio",129895,Stub
Ohio,East North Central,11756058.0,"Newark, Ohio",129523,Stub
Ohio,East North Central,11756058.0,"Niles, Ohio",129879,Stub
Ohio,East North Central,11756058.0,"North Canton, Ohio",129837,Stub
Ohio,East North Central,11756058.0,"North College Hill, Ohio",129369,Stub
Ohio,East North Central,11756058.0,"North Olmsted, Ohio",16942972,Stub
Ohio,East North Central,11756058.0,"North Ridgeville, Ohio",129551,Stub
Ohio,East North Central,11756058.0,"North Royalton, Ohio",129110,B
Ohio,East North Central,11756058.0,"Northwood, Ohio",129984,Stub
Ohio,East North Central,11756058.0,"Norwalk, Ohio",129450,Stub
Ohio,East North Central,11756058.0,"Norwood, Ohio",129372,Start
Ohio,East North Central,11756058.0,"Oakwood, Montgomery County, Ohio",129652,Start
Ohio,East North Central,11756058.0,"Oberlin, Ohio",129552,Stub
Ohio,East North Central,11756058.0,"Obetz, Ohio",129271,Stub
Ohio,East North Central,11756058.0,"Olmsted Falls, Ohio",129112,Stub
Ohio,East North Central,11756058.0,"Ontario, Ohio",129775,B
Ohio,East North Central,11756058.0,"Oregon, Ohio",129562,Start
Ohio,East North Central,11756058.0,"Orrville, Ohio",129954,Start
Ohio,East North Central,11756058.0,"Painesville, Ohio",129496,Start
Ohio,East North Central,11756058.0,"Parma, Ohio",129114,Stub
Ohio,East North Central,11756058.0,"Parma Heights, Ohio",129115,Stub
Ohio,East North Central,11756058.0,"Pataskala, Ohio",129525,Stub
Ohio,East North Central,11756058.0,"Pepper Pike, Ohio",129116,B
Ohio,East North Central,11756058.0,"Perrysburg, Ohio",129986,Start
Ohio,East North Central,11756058.0,"Pickerington, Ohio",150903,B
Ohio,East North Central,11756058.0,"Piqua, Ohio",129623,Stub
Ohio,East North Central,11756058.0,"Port Clinton, Ohio",129694,Stub
Ohio,East North Central,11756058.0,"Portsmouth, Ohio",129801,Start
Ohio,East North Central,11756058.0,"Powell, Ohio",129162,Stub
Ohio,East North Central,11756058.0,"Ravenna, Ohio",129739,Start
Ohio,East North Central,11756058.0,"Reading, Ohio",129375,Stub
Ohio,East North Central,11756058.0,"Reminderville, Ohio",129859,Start
Ohio,East North Central,11756058.0,"Reynoldsburg, Ohio",150905,B
Ohio,East North Central,11756058.0,"Richmond Heights, Ohio",129117,Stub
Ohio,East North Central,11756058.0,"Rittman, Ohio",150929,Stub
Ohio,East North Central,11756058.0,"Riverside, Ohio",129654,Stub
Ohio,East North Central,11756058.0,"Rocky River, Ohio",129118,Start
Ohio,East North Central,11756058.0,"Rossford, Ohio",129989,Stub
Ohio,East North Central,11756058.0,"St. Clairsville, Ohio",129382,Start
Ohio,East North Central,11756058.0,"St. Marys, Ohio",129051,Stub
Ohio,East North Central,11756058.0,"Salem, Ohio",14301875,B
Ohio,East North Central,11756058.0,"Sandusky, Ohio",129119,Start
Ohio,East North Central,11756058.0,"Seven Hills, Ohio",129120,Start
Ohio,East North Central,11756058.0,"Shaker Heights, Ohio",150878,Start
Ohio,East North Central,11756058.0,"Sharonville, Ohio",129555,Stub
Ohio,East North Central,11756058.0,"Sheffield Lake, Ohio",129776,Stub
Ohio,East North Central,11756058.0,"Shelby, Ohio",129822,Start
Ohio,East North Central,11756058.0,"Sidney, Ohio",129121,Start
Ohio,East North Central,11756058.0,"Solon, Ohio",129122,Start
Ohio,East North Central,11756058.0,"South Euclid, Ohio",129936,Stub
Ohio,East North Central,11756058.0,"South Lebanon, Ohio",150933,Stub
Ohio,East North Central,11756058.0,"Springboro, Ohio",129379,Stub
Ohio,East North Central,11756058.0,"Springdale, Ohio",129011,Start
Ohio,East North Central,11756058.0,"Springfield, Ohio",128948,Start
Ohio,East North Central,11756058.0,"Steubenville, Ohio",128928,Start
Ohio,East North Central,11756058.0,"Stow, Ohio",129470,Stub
Ohio,East North Central,11756058.0,"Streetsboro, Ohio",129862,Start
Ohio,East North Central,11756058.0,"Strongsville, Ohio",129740,Start
Ohio,East North Central,11756058.0,"Struthers, Ohio",129123,Stub
Ohio,East North Central,11756058.0,"Sunbury, Ohio",129582,B
Ohio,East North Central,11756058.0,"Sylvania, Ohio",129164,Start
Ohio,East North Central,11756058.0,"Tallmadge, Ohio",129564,Start
Ohio,East North Central,11756058.0,"Tiffin, Ohio",129813,Stub
Ohio,East North Central,11756058.0,"Tipp City, Ohio",129626,Stub
Ohio,East North Central,11756058.0,"Toledo, Ohio",30849,Stub
Ohio,East North Central,11756058.0,"Toronto, Ohio",129473,Stub
Ohio,East North Central,11756058.0,"Trenton, Ohio",128974,Stub
Ohio,East North Central,11756058.0,"Trotwood, Ohio",129656,Stub
Ohio,East North Central,11756058.0,"Troy, Ohio",129627,Stub
Ohio,East North Central,11756058.0,"Twinsburg, Ohio",17567527,Stub
Ohio,East North Central,11756058.0,"Uhrichsville, Ohio",129904,Start
Ohio,East North Central,11756058.0,"Union, Ohio",150931,Stub
Ohio,East North Central,11756058.0,"University Heights, Ohio",129124,Start
Ohio,East North Central,11756058.0,"Upper Arlington, Ohio",129273,Stub
Ohio,East North Central,11756058.0,"Upper Sandusky, Ohio",130001,Stub
Ohio,East North Central,11756058.0,"Urbana, Ohio",128992,Start
Ohio,East North Central,11756058.0,"Van Wert, Ohio",129915,Start
Ohio,East North Central,11756058.0,"Vandalia, Ohio",129657,Stub
Ohio,East North Central,11756058.0,"Vermilion, Ohio",150900,Start
Ohio,East North Central,11756058.0,"Wadsworth, Ohio",129600,Stub
Ohio,East North Central,11756058.0,"Wapakoneta, Ohio",128930,Stub
Ohio,East North Central,11756058.0,"Warren, Ohio",129883,Stub
Ohio,East North Central,11756058.0,"Warrensville Heights, Ohio",129128,Start
Ohio,East North Central,11756058.0,"Washington Court House, Ohio",29260885,B
Ohio,East North Central,11756058.0,"Waterville, Ohio",129565,Stub
Ohio,East North Central,11756058.0,"Wauseon, Ohio",129284,Stub
Ohio,East North Central,11756058.0,"Wellston, Ohio",129456,B
Ohio,East North Central,11756058.0,"West Carrollton, Ohio",128949,B
Ohio,East North Central,11756058.0,"Westerville, Ohio",129401,Stub
Ohio,East North Central,11756058.0,"Westlake, Ohio",129672,Start
Ohio,East North Central,11756058.0,"Whitehall, Ohio",129326,Start
Ohio,East North Central,11756058.0,"Wickliffe, Ohio",129780,Stub
Ohio,East North Central,11756058.0,"Willard, Ohio",150918,Stub
Ohio,East North Central,11756058.0,"Willoughby, Ohio",128911,Start
Ohio,East North Central,11756058.0,"Willoughby Hills, Ohio",129512,Stub
Ohio,East North Central,11756058.0,"Willowick, Ohio",129402,Stub
Ohio,East North Central,11756058.0,"Wilmington, Ohio",129174,B
Ohio,East North Central,11756058.0,"Wooster, Ohio",129327,Stub
Ohio,East North Central,11756058.0,"Wyoming, Ohio",129457,B
Ohio,East North Central,11756058.0,"Xenia, Ohio",128897,Stub
Ohio,East North Central,11756058.0,"Youngstown, Ohio",129814,Start
Ohio,East North Central,11756058.0,"Zanesville, Ohio",129131,Start
Ohio,East North Central,11756058.0,"Aberdeen, Ohio",129630,Stub
Ohio,East North Central,11756058.0,"Ada, Ohio",129697,Stub
Ohio,East North Central,11756058.0,"Adamsville, Ohio",129946,Stub
Ohio,East North Central,11756058.0,"Adelphi, Ohio",129389,Stub
Ohio,East North Central,11756058.0,"Adena, Ohio",129132,Start
Ohio,East North Central,11756058.0,"Albany, Ohio",129279,Stub
Ohio,East North Central,11756058.0,"Alger, Ohio",129328,Start
Ohio,East North Central,11756058.0,"Amanda, Ohio",129157,Start
Ohio,East North Central,11756058.0,"Amberley, Ohio",129720,Stub
Ohio,East North Central,11756058.0,"Amesville, Ohio",129504,Stub
Ohio,East North Central,11756058.0,"Amsterdam, Ohio",129808,Stub
Ohio,East North Central,11756058.0,"Andover, Ohio",128888,Stub
Ohio,East North Central,11756058.0,"Anna, Ohio",129781,B
Ohio,East North Central,11756058.0,"Ansonia, Ohio",129969,Stub
Ohio,East North Central,11756058.0,"Antioch, Ohio",150890,Start
Ohio,East North Central,11756058.0,"Antwerp, Ohio",129175,Start
Ohio,East North Central,11756058.0,"Apple Creek, Ohio",129658,Stub
Ohio,East North Central,11756058.0,"Aquilla, Ohio",150897,B
Ohio,East North Central,11756058.0,"Arcadia, Ohio",129129,Stub
Ohio,East North Central,11756058.0,"Arcanum, Ohio",129276,Stub
Ohio,East North Central,11756058.0,"Archbold, Ohio",129500,Stub
Ohio,East North Central,11756058.0,"Arlington, Ohio",129452,Stub
Ohio,East North Central,11756058.0,"Arlington Heights, Ohio",129501,Stub
Ohio,East North Central,11756058.0,"Ashley, Ohio",129502,Stub
Ohio,East North Central,11756058.0,"Ashville, Ohio",129503,Start
Ohio,East North Central,11756058.0,"Athalia, Ohio",129040,Start
Ohio,East North Central,11756058.0,"Attica, Ohio",129958,Stub
Ohio,East North Central,11756058.0,"Bailey Lakes, Ohio",129277,Stub
Ohio,East North Central,11756058.0,"Bainbridge, Ross County, Ohio",129388,Stub
Ohio,East North Central,11756058.0,"Bairdstown, Ohio",129310,Start
Ohio,East North Central,11756058.0,"Baltic, Ohio",150927,Start
Ohio,East North Central,11756058.0,"Baltimore, Ohio",129683,Start
Ohio,East North Central,11756058.0,"Barnesville, Ohio",128932,Stub
Ohio,East North Central,11756058.0,"Barnhill, Ohio",129887,Stub
Ohio,East North Central,11756058.0,"Batavia, Ohio",129014,Stub
Ohio,East North Central,11756058.0,"Batesville, Ohio",129684,Stub
Ohio,East North Central,11756058.0,"Bay View, Ohio",129165,Stub
Ohio,East North Central,11756058.0,"Beach City, Ohio",129823,Stub
Ohio,East North Central,11756058.0,"Beallsville, Ohio",129631,Start
Ohio,East North Central,11756058.0,"Beaver, Ohio",129729,Stub
Ohio,East North Central,11756058.0,"Beaverdam, Ohio",128879,Stub
Ohio,East North Central,11756058.0,"Bellaire, Ohio",128933,Stub
Ohio,East North Central,11756058.0,"Belle Center, Ohio",25275481,B
Ohio,East North Central,11756058.0,"Belle Valley, Ohio",129685,Stub
Ohio,East North Central,11756058.0,"Bellville, Ohio",129770,Start
Ohio,East North Central,11756058.0,"Belmore, Ohio",129754,Start
Ohio,East North Central,11756058.0,"Beloit, Ohio",129573,Start
Ohio,East North Central,11756058.0,"Bentleyville, Ohio",129073,Stub
Ohio,East North Central,11756058.0,"Benton Ridge, Ohio",129391,Start
Ohio,East North Central,11756058.0,"Bergholz, Ohio",129458,Stub
Ohio,East North Central,11756058.0,"Berkey, Ohio",129558,Stub
Ohio,East North Central,11756058.0,"Berlin Heights, Ohio",129166,Start
Ohio,East North Central,11756058.0,"Bethel, Ohio",129015,Stub
Ohio,East North Central,11756058.0,"Bethesda, Ohio",128935,Start
Ohio,East North Central,11756058.0,"Bettsville, Ohio",129809,Stub
Ohio,East North Central,11756058.0,"Beverly, Ohio",129939,B
Ohio,East North Central,11756058.0,"Blakeslee, Ohio",129960,Start
Ohio,East North Central,11756058.0,"Blanchester, Ohio",150885,Start
Ohio,East North Central,11756058.0,"Bloomdale, Ohio",129970,Stub
Ohio,East North Central,11756058.0,"Bloomingburg, Ohio",129187,Stub
Ohio,East North Central,11756058.0,"Bloomingdale, Ohio",129459,Stub
Ohio,East North Central,11756058.0,"Bloomville, Ohio",129810,Stub
Ohio,East North Central,11756058.0,"Bluffton, Ohio",150865,Stub
Ohio,East North Central,11756058.0,"Boston Heights, Ohio",129844,Stub
Ohio,East North Central,11756058.0,"Botkins, Ohio",129815,Stub
Ohio,East North Central,11756058.0,"Bowerston, Ohio",129409,Stub
Ohio,East North Central,11756058.0,"Bowersville, Ohio",129303,B
Ohio,East North Central,11756058.0,"Bradford, Ohio",150894,Start
Ohio,East North Central,11756058.0,"Bradner, Ohio",129972,Start
Ohio,East North Central,11756058.0,"Bratenahl, Ohio",129075,Start
Ohio,East North Central,11756058.0,"Bremen, Ohio",129176,Start
Ohio,East North Central,11756058.0,"Brewster, Ohio",129824,Start
Ohio,East North Central,11756058.0,"Brice, Ohio",129256,Start
Ohio,East North Central,11756058.0,"Bridgeport, Ohio",128939,Start
Ohio,East North Central,11756058.0,"Brooklyn Heights, Ohio",129080,Stub
Ohio,East North Central,11756058.0,"Brookside, Ohio",128940,Stub
Ohio,East North Central,11756058.0,"Broughton, Ohio",129698,Start
Ohio,East North Central,11756058.0,"Buchtel, Ohio",150868,Start
Ohio,East North Central,11756058.0,"Buckeye Lake, Ohio",150901,B
Ohio,East North Central,11756058.0,"Buckland, Ohio",128923,Start
Ohio,East North Central,11756058.0,"Burbank, Ohio",129947,Start
Ohio,East North Central,11756058.0,"Burgoon, Ohio",129789,Stub
Ohio,East North Central,11756058.0,"Burkettsville, Ohio",150895,Start
Ohio,East North Central,11756058.0,"Burton, Ohio",129293,Start
Ohio,East North Central,11756058.0,"Butler, Ohio",129771,Stub
Ohio,East North Central,11756058.0,"Butlerville, Ohio",129924,Stub
Ohio,East North Central,11756058.0,"Byesville, Ohio",129316,Stub
Ohio,East North Central,11756058.0,"Cadiz, Ohio",129412,Stub
Ohio,East North Central,11756058.0,"Cairo, Ohio",128880,Start
Ohio,East North Central,11756058.0,"Caldwell, Ohio",129686,Stub
Ohio,East North Central,11756058.0,"Camden, Ohio",129743,Stub
Ohio,East North Central,11756058.0,"Cardington, Ohio",129664,Stub
Ohio,East North Central,11756058.0,"Carey, Ohio",129995,Stub
Ohio,East North Central,11756058.0,"Carroll, Ohio",129177,Start
Ohio,East North Central,11756058.0,"Carrollton, Ohio",128976,Stub
Ohio,East North Central,11756058.0,"Casstown, Ohio",129616,Start
Ohio,East North Central,11756058.0,"Castalia, Ohio",129167,Stub
Ohio,East North Central,11756058.0,"Castine, Ohio",129133,Start
Ohio,East North Central,11756058.0,"Catawba, Ohio",128994,Start
Ohio,East North Central,11756058.0,"Cecil, Ohio",129699,Stub
Ohio,East North Central,11756058.0,"Cedarville, Ohio",129304,Stub
Ohio,East North Central,11756058.0,"Centerburg, Ohio",129475,Stub
Ohio,East North Central,11756058.0,"Centerville, Gallia County, Ohio",129285,Start
Ohio,East North Central,11756058.0,"Chagrin Falls, Ohio",129081,B
Ohio,East North Central,11756058.0,"Chatfield, Ohio",129064,Start
Ohio,East North Central,11756058.0,"Chauncey, Ohio",128913,Start
Ohio,East North Central,11756058.0,"Chesapeake, Ohio",129506,Start
Ohio,East North Central,11756058.0,"Cheshire, Ohio",129286,Stub
Ohio,East North Central,11756058.0,"Chesterhill, Ohio",129660,Stub
Ohio,East North Central,11756058.0,"Chesterville, Ohio",129665,Stub
Ohio,East North Central,11756058.0,"Chickasaw, Ohio",129609,Stub
Ohio,East North Central,11756058.0,"Chilo, Ohio",129016,Start
Ohio,East North Central,11756058.0,"Chippewa Lake, Ohio",129594,Start
Ohio,East North Central,11756058.0,"Christiansburg, Ohio",128981,Start
Ohio,East North Central,11756058.0,"Clarington, Ohio",129632,Stub
