Article_ID,Error
133043,"The MW API does not have any info related to the rev-id provided as input (133043), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133367,"The MW API does not have any info related to the rev-id provided as input (133367), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74822450,"The MW API does not have any info related to the rev-id provided as input (74822450), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74822304,"The MW API does not have any info related to the rev-id provided as input (74822304), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74822280,"The MW API does not have any info related to the rev-id provided as input (74822280), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
131259,"The MW API does not have any info related to the rev-id provided as input (131259), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133296,"The MW API does not have any info related to the rev-id provided as input (133296), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
131360,"The MW API does not have any info related to the rev-id provided as input (131360), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
99677,"The MW API does not have any info related to the rev-id provided as input (99677), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74850974,"The MW API does not have any info related to the rev-id provided as input (74850974), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74663916,"The MW API does not have any info related to the rev-id provided as input (74663916), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133218,"The MW API does not have any info related to the rev-id provided as input (133218), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
132558,"The MW API does not have any info related to the rev-id provided as input (132558), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
131645,"The MW API does not have any info related to the rev-id provided as input (131645), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
132949,"The MW API does not have any info related to the rev-id provided as input (132949), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134078,"The MW API does not have any info related to the rev-id provided as input (134078), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74821429,"The MW API does not have any info related to the rev-id provided as input (74821429), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
132940,"The MW API does not have any info related to the rev-id provided as input (132940), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
99280,"The MW API does not have any info related to the rev-id provided as input (99280), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74939881,"The MW API does not have any info related to the rev-id provided as input (74939881), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74822060,"The MW API does not have any info related to the rev-id provided as input (74822060), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133054,"The MW API does not have any info related to the rev-id provided as input (133054), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74822276,"The MW API does not have any info related to the rev-id provided as input (74822276), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74822211,"The MW API does not have any info related to the rev-id provided as input (74822211), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134043,"The MW API does not have any info related to the rev-id provided as input (134043), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
131269,"The MW API does not have any info related to the rev-id provided as input (131269), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74939870,"The MW API does not have any info related to the rev-id provided as input (74939870), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74822241,"The MW API does not have any info related to the rev-id provided as input (74822241), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
132507,"The MW API does not have any info related to the rev-id provided as input (132507), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
99288,"The MW API does not have any info related to the rev-id provided as input (99288), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133786,"The MW API does not have any info related to the rev-id provided as input (133786), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133055,"The MW API does not have any info related to the rev-id provided as input (133055), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74939872,"The MW API does not have any info related to the rev-id provided as input (74939872), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133454,"The MW API does not have any info related to the rev-id provided as input (133454), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74821433,"The MW API does not have any info related to the rev-id provided as input (74821433), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
132532,"The MW API does not have any info related to the rev-id provided as input (132532), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74822353,"The MW API does not have any info related to the rev-id provided as input (74822353), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133639,"The MW API does not have any info related to the rev-id provided as input (133639), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
132526,"The MW API does not have any info related to the rev-id provided as input (132526), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
132371,"The MW API does not have any info related to the rev-id provided as input (132371), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74822144,"The MW API does not have any info related to the rev-id provided as input (74822144), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74821913,"The MW API does not have any info related to the rev-id provided as input (74821913), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
131339,"The MW API does not have any info related to the rev-id provided as input (131339), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133167,"The MW API does not have any info related to the rev-id provided as input (133167), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74821659,"The MW API does not have any info related to the rev-id provided as input (74821659), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
132991,"The MW API does not have any info related to the rev-id provided as input (132991), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
132132,"The MW API does not have any info related to the rev-id provided as input (132132), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133876,"The MW API does not have any info related to the rev-id provided as input (133876), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74850855,"The MW API does not have any info related to the rev-id provided as input (74850855), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74821503,"The MW API does not have any info related to the rev-id provided as input (74821503), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
132177,"The MW API does not have any info related to the rev-id provided as input (132177), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133851,"The MW API does not have any info related to the rev-id provided as input (133851), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74828392,"The MW API does not have any info related to the rev-id provided as input (74828392), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74822066,"The MW API does not have any info related to the rev-id provided as input (74822066), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74821608,"The MW API does not have any info related to the rev-id provided as input (74821608), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134210,"The MW API does not have any info related to the rev-id provided as input (134210), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134204,"The MW API does not have any info related to the rev-id provided as input (134204), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133551,"The MW API does not have any info related to the rev-id provided as input (133551), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
131116,"The MW API does not have any info related to the rev-id provided as input (131116), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133782,"The MW API does not have any info related to the rev-id provided as input (133782), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133448,"The MW API does not have any info related to the rev-id provided as input (133448), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74821703,"The MW API does not have any info related to the rev-id provided as input (74821703), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
132046,"The MW API does not have any info related to the rev-id provided as input (132046), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
131970,"The MW API does not have any info related to the rev-id provided as input (131970), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
132522,"The MW API does not have any info related to the rev-id provided as input (132522), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133606,"The MW API does not have any info related to the rev-id provided as input (133606), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133695,"The MW API does not have any info related to the rev-id provided as input (133695), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74821350,"The MW API does not have any info related to the rev-id provided as input (74821350), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133446,"The MW API does not have any info related to the rev-id provided as input (133446), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133811,"The MW API does not have any info related to the rev-id provided as input (133811), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
131940,"The MW API does not have any info related to the rev-id provided as input (131940), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133777,"The MW API does not have any info related to the rev-id provided as input (133777), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
131725,"The MW API does not have any info related to the rev-id provided as input (131725), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
131972,"The MW API does not have any info related to the rev-id provided as input (131972), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133515,"The MW API does not have any info related to the rev-id provided as input (133515), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133494,"The MW API does not have any info related to the rev-id provided as input (133494), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74821521,"The MW API does not have any info related to the rev-id provided as input (74821521), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74822431,"The MW API does not have any info related to the rev-id provided as input (74822431), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74822246,"The MW API does not have any info related to the rev-id provided as input (74822246), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
132743,"The MW API does not have any info related to the rev-id provided as input (132743), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133318,"The MW API does not have any info related to the rev-id provided as input (133318), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133107,"The MW API does not have any info related to the rev-id provided as input (133107), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74667411,"The MW API does not have any info related to the rev-id provided as input (74667411), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
132516,"The MW API does not have any info related to the rev-id provided as input (132516), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133831,"The MW API does not have any info related to the rev-id provided as input (133831), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133859,"The MW API does not have any info related to the rev-id provided as input (133859), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133792,"The MW API does not have any info related to the rev-id provided as input (133792), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133893,"The MW API does not have any info related to the rev-id provided as input (133893), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133894,"The MW API does not have any info related to the rev-id provided as input (133894), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
132527,"The MW API does not have any info related to the rev-id provided as input (132527), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133880,"The MW API does not have any info related to the rev-id provided as input (133880), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74822266,"The MW API does not have any info related to the rev-id provided as input (74822266), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133844,"The MW API does not have any info related to the rev-id provided as input (133844), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133109,"The MW API does not have any info related to the rev-id provided as input (133109), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
131995,"The MW API does not have any info related to the rev-id provided as input (131995), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
132211,"The MW API does not have any info related to the rev-id provided as input (132211), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133868,"The MW API does not have any info related to the rev-id provided as input (133868), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74939812,"The MW API does not have any info related to the rev-id provided as input (74939812), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74850900,"The MW API does not have any info related to the rev-id provided as input (74850900), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133920,"The MW API does not have any info related to the rev-id provided as input (133920), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134237,"The MW API does not have any info related to the rev-id provided as input (134237), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
132073,"The MW API does not have any info related to the rev-id provided as input (132073), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133891,"The MW API does not have any info related to the rev-id provided as input (133891), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134158,"The MW API does not have any info related to the rev-id provided as input (134158), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74821681,"The MW API does not have any info related to the rev-id provided as input (74821681), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
132566,"The MW API does not have any info related to the rev-id provided as input (132566), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
132176,"The MW API does not have any info related to the rev-id provided as input (132176), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133809,"The MW API does not have any info related to the rev-id provided as input (133809), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
132684,"The MW API does not have any info related to the rev-id provided as input (132684), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133823,"The MW API does not have any info related to the rev-id provided as input (133823), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133548,"The MW API does not have any info related to the rev-id provided as input (133548), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134273,"The MW API does not have any info related to the rev-id provided as input (134273), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
131804,"The MW API does not have any info related to the rev-id provided as input (131804), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133898,"The MW API does not have any info related to the rev-id provided as input (133898), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133769,"The MW API does not have any info related to the rev-id provided as input (133769), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74667376,"The MW API does not have any info related to the rev-id provided as input (74667376), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
131919,"The MW API does not have any info related to the rev-id provided as input (131919), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133787,"The MW API does not have any info related to the rev-id provided as input (133787), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
133837,"The MW API does not have any info related to the rev-id provided as input (133837), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
131996,"The MW API does not have any info related to the rev-id provided as input (131996), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74851026,"The MW API does not have any info related to the rev-id provided as input (74851026), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
131334,"The MW API does not have any info related to the rev-id provided as input (131334), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
151008,"The MW API does not have any info related to the rev-id provided as input (151008), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
74821413,"The MW API does not have any info related to the rev-id provided as input (74821413), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134361,"The MW API does not have any info related to the rev-id provided as input (134361), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134372,"The MW API does not have any info related to the rev-id provided as input (134372), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
151035,"The MW API does not have any info related to the rev-id provided as input (151035), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134646,"The MW API does not have any info related to the rev-id provided as input (134646), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134363,"The MW API does not have any info related to the rev-id provided as input (134363), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134442,"The MW API does not have any info related to the rev-id provided as input (134442), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134552,"The MW API does not have any info related to the rev-id provided as input (134552), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134585,"The MW API does not have any info related to the rev-id provided as input (134585), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134390,"The MW API does not have any info related to the rev-id provided as input (134390), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134464,"The MW API does not have any info related to the rev-id provided as input (134464), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134543,"The MW API does not have any info related to the rev-id provided as input (134543), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134708,"The MW API does not have any info related to the rev-id provided as input (134708), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
2384439,"The MW API does not have any info related to the rev-id provided as input (2384439), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
18610014,"The MW API does not have any info related to the rev-id provided as input (18610014), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134535,"The MW API does not have any info related to the rev-id provided as input (134535), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134440,"The MW API does not have any info related to the rev-id provided as input (134440), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134645,"The MW API does not have any info related to the rev-id provided as input (134645), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134914,"The MW API does not have any info related to the rev-id provided as input (134914), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134387,"The MW API does not have any info related to the rev-id provided as input (134387), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134966,"The MW API does not have any info related to the rev-id provided as input (134966), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134893,"The MW API does not have any info related to the rev-id provided as input (134893), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134946,"The MW API does not have any info related to the rev-id provided as input (134946), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134974,"The MW API does not have any info related to the rev-id provided as input (134974), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134899,"The MW API does not have any info related to the rev-id provided as input (134899), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134814,"The MW API does not have any info related to the rev-id provided as input (134814), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
151045,"The MW API does not have any info related to the rev-id provided as input (151045), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134984,"The MW API does not have any info related to the rev-id provided as input (134984), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134978,"The MW API does not have any info related to the rev-id provided as input (134978), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134817,"The MW API does not have any info related to the rev-id provided as input (134817), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134939,"The MW API does not have any info related to the rev-id provided as input (134939), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134846,"The MW API does not have any info related to the rev-id provided as input (134846), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134973,"The MW API does not have any info related to the rev-id provided as input (134973), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135148,"The MW API does not have any info related to the rev-id provided as input (135148), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134951,"The MW API does not have any info related to the rev-id provided as input (134951), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
134952,"The MW API does not have any info related to the rev-id provided as input (134952), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135375,"The MW API does not have any info related to the rev-id provided as input (135375), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
135152,"The MW API does not have any info related to the rev-id provided as input (135152), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
102797,"The MW API does not have any info related to the rev-id provided as input (102797), therefore it is not possible to extract features properly. One possible cause is the deletion of the page related to the revision id. Please contact the ML-Team if you need more info."
